央视频道,#genre#
开车不规范，亲人泪两行。车祸后的残疾人励志成为漫画家,http://al.hls.huya.com/backsrc/94525224-2708800086-11634207780771987456-2373228722-10057-A-0-1.m3u8
星座的秘密！,http://al.hls.huya.com/backsrc/1199511946075-1199511946075-5222982988475662336-2399024015606-10057-A-0-1.m3u8
把好故事讲给你听,http://al.hls.huya.com/backsrc/1199514887344-1199514887344-5235615642639400960-2399029898144-10057-A-0-1.m3u8
噔噔说电影,http://al.hls.huya.com/backsrc/1445653515-1445653515-6209034568272445440-4362512954-10057-A-0-1.m3u8
3分钟看完《毕业会考》,http://al.hls.huya.com/backsrc/1199513804077-1199513804077-5230963046301564928-2399027731610-10057-A-0-1.m3u8
少年不惜一切，只为爱复仇,http://al.hls.huya.com/backsrc/94525224-2705603068-11620476693017264128-4600985926-10057-A-0-1.m3u8
黄昏恋让人羡慕了!,http://al.hls.huya.com/backsrc/1199512521957-1199512521957-5225456382832017408-2399025167370-10057-A-0-1.m3u8
【说书女孩】更新啦！,http://al.hls.huya.com/backsrc/1444180157-1444180157-6202706543847145472-4651206842-10057-A-0-1.m3u8
【赖赖瓜】《人类清除计划2》一人一枪没有狗但有四个猪队友,http://al.hls.huya.com/backsrc/1444180952-1444180952-6202709958346145792-4651036962-10057-A-0-1.m3u8
一部让人心塞的短片，原来我们只是有钱人的工具，也许这就是人生,http://al.hls.huya.com/backsrc/1199511957710-1199511957710-5223032960420151296-2399024038876-10057-A-0-1.m3u8
《紫禁之巅》：住手！你们不要再打了啦！,http://al.hls.huya.com/backsrc/1445197474-1445197474-6207075887091810304-4567126646-10057-A-0-1.m3u8
超可爱的萌妹子和坏大叔解说~,http://al.hls.huya.com/backsrc/1199512413563-1199512413563-5224990834146934784-2399024950582-10057-A-0-1.m3u8
索尼公司都做过一些什么魔性的奇葩东西？,http://al.hls.huya.com/backsrc/1199512349981-1199512349981-5224717751536320512-2399024823418-10057-A-0-1.m3u8
金闪闪掏心，c妈葛木唯美殉情-无双剧场04,http://al.hls.huya.com/backsrc/1447140333-1447140333-6215420402957549568-960246408-10057-A-0-1.m3u8
我死后，记得用我的尸体做成雕像《伊藤润二：铜像》,http://al.hls.huya.com/backsrc/61826217-61826217-265541580050399232-3458987096-10057-A-0-1.m3u8
牛哥井冈山革命根据地学习,http://al.hls.huya.com/backsrc/94525224-2704642744-11616352132843700224-4594862532-10057-A-0-1.m3u8
小伙意外身亡，在地狱要经过7次审判，如果有罪就要被巨石碾压,http://al.hls.huya.com/backsrc/1444498658-1444498658-6204074495225888768-4665669106-10057-A-0-1.m3u8
专注科幻电影解说,http://al.hls.huya.com/backsrc/1199514879554-1199514879554-5235582184844165120-2399029882564-10057-A-0-1.m3u8
在未来，考满分可以为所欲为，成绩不好就要被消灭！,http://al.hls.huya.com/backsrc/1199512034946-1199512034946-5223364686514225152-2399024193348-10057-A-0-1.m3u8
屌丝利用瞬移超能力追美女,http://al.hls.huya.com/backsrc/94525224-2703426560-11611128662337781760-3459475040-10057-A-0-1.m3u8
长沙宅舞、kpop随机舞蹈 春节在公园快乐蹦迪,http://al.hls.huya.com/backsrc/1199514418575-1199514418575-5233602295115022336-2399028960606-10057-A-0-1.m3u8
几分钟看完惊悚恐怖片《恐怖游轮》,http://al.hls.huya.com/backsrc/94525224-2691467350-11559764246501785600-4510219602-10057-A-0-1.m3u8
蜗牛为了一颗白菜，意外来到人类世界，一家五口惨遭团灭,http://al.hls.huya.com/backsrc/1445372606-1445372606-6207828073304293376-4491723580-10057-A-0-1.m3u8
三分钟带你看完通灵男孩诺曼,http://al.hls.huya.com/backsrc/94525224-2714543200-11658874267579187200-2299875198-10057-A-0-1.m3u8
老雪带你走进野外世界！,http://al.hls.huya.com/backsrc/1199512449228-1199512449228-5225144014155546624-2399025021912-10057-A-0-1.m3u8
电影刘油果,http://al.hls.huya.com/backsrc/94525224-2708969714-11634936327484473344-3109349724-10057-A-0-1.m3u8
【开心定制】长沙本土美女的快乐生活,http://al.hls.huya.com/backsrc/1446410167-1446410167-6212284363866898432-4757373272-10057-A-0-1.m3u8
欢迎来到葫芦娃小剧场,http://al.hls.huya.com/backsrc/1445469122-1445469122-6208242606367834112-4694029650-10057-A-0-1.m3u8
林正英颠覆形象最囧僵尸片,http://al.hls.huya.com/backsrc/94525224-2702006072-11605027712833421312-4580673800-10057-A-0-1.m3u8
母亲出车祸死后，灵魂进入女儿的身体，从此父亲的生活有点不适应,http://al.hls.huya.com/backsrc/1444295617-1444295617-6203202440771141632-4441426180-10057-A-0-1.m3u8
渣子爆笑解说影视，赶走不开森,http://al.hls.huya.com/backsrc/95275477-95275477-409205057825800192-173541658-10057-A-0-1.m3u8
让你肾上腺素爆表的电影！,http://al.hls.huya.com/backsrc/94525224-2704830178-11617157155743858688-3252053758-10057-A-0-1.m3u8
你的小美吖隆重登场,http://al.hls.huya.com/backsrc/76213110-76213110-327332814976450560-118668432-10057-A-0-1.m3u8
2分钟看完《战神传说》,http://al.hls.huya.com/backsrc/94525224-2705977202-11622083586311585792-1962680342-10057-A-0-1.m3u8
暴走汽车之劳斯基,http://al.hls.huya.com/backsrc/1199514386266-1199514386266-5233463529016655872-2399028895988-10057-A-0-1.m3u8
【小Q】几分钟爆笑看电影,http://al.hls.huya.com/backsrc/1445142045-1445142045-6206837821349560320-4508702284-10057-A-0-1.m3u8
丧尸国度（二季五集）,http://al.hls.huya.com/backsrc/1199512003582-1199512003582-5223229979159953408-2399024130620-10057-A-0-1.m3u8
周润发和梁朝伟的枪战片是暴力美学，因为吴宇森拍电影很费子弹,http://al.hls.huya.com/backsrc/1199513491025-1199513491025-5229618498199617536-2399027105506-10057-A-0-1.m3u8
不齐舞团  精彩show,http://al.hls.huya.com/backsrc/1199511962755-1199511962755-5223054628530159616-2399024048966-10057-A-0-1.m3u8
Big笑工坊 我们是创造快乐的一群人,http://al.hls.huya.com/backsrc/94525224-2669150520-11463914191501393920-4413173724-10057-A-0-1.m3u8
老烟斗鬼故事,http://aldirect.hls.huya.com/huyalive/94525224-2670502970-11469722920020869120-3739254198-10057-A-0-1.m3u8
囚徒,http://al.hls.huya.com/backsrc/1444956557-1444956557-6206041156455759872-2122373266-10057-A-0-1.m3u8
【宇哥讲电影】有温度的解说，娓娓道来,http://al.hls.huya.com/backsrc/1419766545-1419766545-6097850878729912320-2948367494-10057-A-0-1.m3u8
逗斗车,http://al.hls.huya.com/backsrc/1420374963-1420374963-6100464014142210048-4560674528-10057-A-0-1.m3u8
逆火行军事视频,http://al.hls.huya.com/backsrc/1420406442-1420406442-6100599215417720832-4563964964-10057-A-0-1.m3u8
二战美军救出了外星人，用高科技武器痛击德军，还胖揍了元首？,http://al.hls.huya.com/backsrc/94525224-2685203800-11532862504094924800-2922695320-10057-A-0-1.m3u8
95后小厨娘教你学做菜,http://aldirect.hls.huya.com/huyalive/1340957696-1340957696-5759369449639510016-3742508212-10057-A-0-1.m3u8
变异蜘蛛突袭小镇，吐丝结网大肆破坏，村民瞬间被缠成了木乃伊！,http://al.hls.huya.com/backsrc/1417211606-1417211606-6086877499281637376-3502890350-10057-A-0-1.m3u8
好玩有趣的慢镜头,http://al.hls.huya.com/backsrc/1420240168-1420240168-6099885074025545728-4554287158-10057-A-0-1.m3u8
老炮说电影,http://al.hls.huya.com/backsrc/1417610710-1417610710-6088591637909340160-4501704936-10057-A-0-1.m3u8
一档美食生活类节目。,http://al.hls.huya.com/backsrc/1420730376-1420730376-6101990501353783296-947766652-10057-A-0-1.m3u8
软软の秀,http://al.hls.huya.com/backsrc/1341079596-1341079596-5759893006152892416-4418283982-10057-A-0-1.m3u8
菊椒电影-搞笑解说，专治片荒,http://al.hls.huya.com/backsrc/1419932906-1419932906-6098565393784242176-4518171672-10057-A-0-1.m3u8
科技曼曼谈带你一起玩科技！,http://al.hls.huya.com/backsrc/1444292961-1444292961-6203191033338003456-4563478270-10057-A-0-1.m3u8
女子力科学社,http://al.hls.huya.com/backsrc/1199512169407-1199512169407-5223942192111812608-2399024462270-10057-A-0-1.m3u8
大众影视,http://39.134.52.206/wh7f454c46tw2522585283_-1736190513/hwottcdn.ln.chinamobile.com/PLTV/88888890/224/3221226752/index.m3u8?icpid=88888890&amp;RTS=1575014274&amp;from=1&amp;ocs=2_39.134.52.206_80&amp;hms_devid=835&amp;vqe=3
Kuroko Basketball,http://aldirect.hls.huya.com/huyalive/94525224-2604793726-11187503865995984896-3049003148-10057-A-0-1_1200.m3u8
Reality TV 2,http://aldirect.hls.huya.com/huyalive/29169025-2686221304-11537232650498473984-2789253854-10057-A-0-1_1200.m3u8
Aniu TV,http://cclive.aniu.tv/live/anzb.m3u8
AYSAR Hollywood Movies 11,http://aldirect.hls.huya.com/huyalive/30765679-2504742278-10757786168918540288-3049003128-10057-A-0-1_1200.m3u8?thebestfreeenglishchannels.m3u8
AYSAR Hollywood Movies 7,http://js.hls.huya.com/huyalive/30765679-2478268764-10644083292078342144-2847699106-10057-A-0-1_1200.m3u8?thebestfreeenglishchannels.m3u8
AYSAR MOVIE 12,https://aldirect.hls.huya.com/huyalive/30765679-2478268764-10644083292078342144-2847699106-10057-A-0-1_1200.m3u8
AYSAR MOVIE 15,https://aldirect.hls.huya.com/huyalive/28466698-2689654432-11551977822981455872-2847687622-10057-A-1525510118-1_1200.m3u8
AYSAR MOVIE 2,https://aldirect.hls.huya.com/huyalive/29106097-2689453724-11551115788685410304-2847687506-10057-A-1525422901-1_1200.m3u8
AYSAR MOVIE 4,http://js.hls.huya.com/huyalive/29106097-2689446042-11551082794746642432-2789253870-10057-A-0-1_1200.m3u8
AYSAR MOVIE 4,https://aldirect.hls.huya.com/huyalive/29169025-2686221566-11537233775779905536-2789253842-10057-A-1523933708-1_1200.m3u8
AYSAR MOVIE 6,http://aldirect.hls.huya.com/huyalive/30765679-2554414705-10971127618396487680-3048991636-10057-A-0-1_1200.m3u8
AYSAR MOVIE 7,http://aldirect.hls.huya.com/huyalive/94525224-2460686034-10568566041753944064-2789274542-10057-A-0-1_1200.m3u8
AYSAR Movie 9,http://aldirect.hls.huya.com/huyalive/29169025-2686220598-11537229618251563008-2847687556-10057-A-1524043048-1_1200.m3u8
AYSAR Movie 9,http://aldirect.hls.huya.com/huyalive/94525224-2579683592-11079656661667807232-2847687574-10057-A-0-1_1200.m3u8
CBN幸福剧场,http://42.48.60.248:8082/live/gqys-800k.m3u8
CBN每日影院,http://42.48.60.248:8082/live/gqts-800k.m3u8
Hope Channel,http://bcliveuniv-lh.akamaihd.net:80/i/Live_1@384161/index_500_av-p.m3u8
HRB娱乐,http://111.40.205.87/PLTV/88888888/224/3221225759/index.m3u8
HRB影视,http://111.40.205.87/PLTV/88888888/224/3221225760/index.m3u8
HRB新闻综合,http://111.40.205.87/PLTV/88888888/224/3221225745/index.m3u8
HRB生活,http://111.40.205.87/PLTV/88888888/224/3221225762/index.m3u8
HRB资讯,http://111.40.205.87/PLTV/88888888/224/3221225761/index.m3u8
iPanda,http://gccnchwc.v.cdn20.com/gc/xiongmao01_1.flv
IPTV5+,http://117.156.28.119/270000001111/1110000054/index.m3u8
IPTV8+,http://117.156.28.119/270000001111/1110000057/index.m3u8
IPTV军事评论,http://121.31.30.90:8085/ysten-business/live/junshipl/yst.m3u8
IPTV军旅剧场,http://121.31.30.90:8085/ysten-business/live/junlvjc/yst.m3u8
IPTV动作电影,http://121.31.30.90:8085/ysten-business/live/dongzuody/yst.m3u8
IPTV动画王国,http://121.31.30.90:8085/ysten-business/live/donghuawg/yst.m3u8
IPTV古装剧场,http://121.31.30.90:8085/ysten-business/live/guzhuangjc/yst.m3u8
IPTV家庭剧场,http://121.31.30.90:8085/ysten-business/live/jiatingjc/yst.m3u8
IPTV惊悚悬疑,http://121.31.30.90:8085/ysten-business/live/jingsongxy/yst.m3u8
IPTV明星大片,http://121.31.30.90:8085/ysten-business/live/mingxingdp/yst.m3u8
IPTV法治,http://117.156.28.119/270000001111/1110000111/index.m3u8
IPTV海外剧场,http://121.31.30.90:8085/ysten-business/live/xiqumd/yst.m3u8
IPTV爱情喜剧,http://121.31.30.90:8085/ysten-business/live/aiqingxj/yst.m3u8
IPTV相声小品,http://117.156.28.119/270000001111/1110000112/index.m3u8
IPTV精品大剧,http://121.31.30.90:8085/ysten-business/live/jdaju/yst.m3u8
IPTV精品电影,http://121.31.30.90:8085/ysten-business/live/jdianying/yst.m3u8
IPTV精品综艺,http://121.31.30.90:8085/ysten-business/live/jzongyi/yst.m3u8
IPTV精品记录,http://121.31.30.90:8085/ysten-business/live/jingpinjl/yst.m3u8
IPTV谍战剧场,http://117.156.28.119/270000001111/1110000110/index.m3u8
IPTV金牌综艺,http://121.31.30.90:8085/ysten-business/live/saishijx/yst.m3u8
KIX,http://210.210.155.35/uq2663/h/h07/01.m3u8
MASTV,http://stream.mastvnet.com/MSTV/playlist.m3u8
Max Financial Media,http://xinl.live.maxtv.cn/live/zb/playlist.m3u8
Miao Mi,https://d3kw4vhbdpgtqk.cloudfront.net/hls/miaomipcweb/04.m3u8
Miao Mi,https://d3kw4vhbdpgtqk.cloudfront.net/hls/miaomipcweb/prog_index.m3u8
NBA百视通直播间1HD,http://223.110.243.170/PLTV/2/224/3221226795/index.m3u8
NBA百视通直播间2HD,http://223.110.243.170/PLTV/2/224/3221226797/index.m3u8
NBA百视通直播间3HD,http://223.110.243.170/PLTV/2/224/3221226799/index.m3u8
NBA百视通直播间4HD,http://223.110.243.170/PLTV/2/224/3221226801/index.m3u8
NBA百视通直播间5HD,http://223.110.243.170/PLTV/2/224/3221226803/index.m3u8
NBA百视通直播间6HD,http://223.110.243.170/PLTV/2/224/3221226805/index.m3u8
NBA百视通直播间7HD,http://223.110.243.170/PLTV/2/224/3221226807/index.m3u8
NewTV Super sports HD,http://111.40.205.107/PLTV/88888888/224/3221225715/index.m3u8
NewTV 中国功夫,http://111.40.205.76/PLTV/88888888/224/3221225681/index.m3u8
NewTV 健康有约,http://111.40.205.76/PLTV/88888888/224/3221225673/index.m3u8
NewTV 军事评论,http://111.40.205.76/PLTV/88888888/224/3221225668/index.m3u8
NewTV 军旅剧场,http://111.40.205.76/PLTV/88888888/224/3221225676/index.m3u8
NewTV 动作电影,http://111.40.205.76/PLTV/88888888/224/3221225661/index.m3u8
NewTV 动画王国,http://111.40.205.76/PLTV/88888888/224/3221225662/index.m3u8
NewTV 古装剧场,http://111.40.205.76/PLTV/88888888/224/3221225663/index.m3u8
NewTV 家庭剧场,http://111.40.205.76/PLTV/88888888/224/3221225677/index.m3u8
NewTV 惊悚悬疑,http://111.40.205.76/PLTV/88888888/224/3221225665/index.m3u8
NewTV 搏击剧场,http://111.40.205.76/PLTV/88888888/224/3221225680/index.m3u8
NewTV 明星大片,http://111.40.205.76/PLTV/88888888/224/3221225664/index.m3u8
NewTV 海外剧场,http://111.40.205.76/PLTV/88888888/224/3221225671/index.m3u8
NewTV 炫舞未来,http://112.17.40.140/PLTV/88888888/224/3221226817/index.m3u8
NewTV 爱情喜剧,http://111.40.205.76/PLTV/88888888/224/3221225669/index.m3u8
NewTV 电竟,http://111.40.205.76/PLTV/88888888/224/3221225675/index.m3u8
NewTV 精品大剧,http://111.40.205.76/PLTV/88888888/224/3221225670/index.m3u8
NewTV 精品电影,http://111.40.205.76/PLTV/88888888/224/3221225667/index.m3u8
NewTV 精品记录,http://111.40.205.76/PLTV/88888888/224/3221225672/index.m3u8
NewTV 金牌综艺,http://111.40.205.76/PLTV/88888888/224/3221225666/index.m3u8
NewTV中国功夫,http://121.31.30.90:8085/ysten-business/live/SD-1500k-576P-gzkongfu/1.m3u8
NewTV健康有约,http://111.40.205.87/PLTV/88888888/224/3221225673/index.m3u8
NewTV军事频道,http://121.31.30.90:8085/ysten-business/live/junshipl/1.m3u8
NewTV军旅剧场,http://121.31.30.90:8085/ysten-business/live/junlvjc/1.m3u8
NewTV农业致富,http://121.31.30.90:8085/ysten-business/live/nongyezf/1.m3u8
NewTV动作电影HD,http://121.31.30.90:8085/ysten-business/live/dongzuody/1.m3u8
NewTV动画王国2,http://183.207.249.8/PLTV/3/224/3221225555/index.m3u8
NewTV动画王国FHD,http://223.110.245.161/ott.js.chinamobile.com/PLTV/3/224/3221225555/index.m3u8
NewTV动画王国HHD,http://121.31.30.90:8085/ysten-business/live/donghuawg/1.m3u8
NewTV古装剧场,http://121.31.30.90:8085/ysten-business/live/guzhuangjc/1.m3u8
NewTV完美游戏,http://121.31.30.90:8085/ysten-business/live/wmyx/1.m3u8
NewTV家庭剧场HHD,http://121.31.30.90:8085/ysten-business/live/jiatingjc/1.m3u8
NewTV惊悚悬疑HD,http://121.31.30.90:8085/ysten-business/live/jingsongxy/1.m3u8
NewTV搏击,http://121.31.30.90:8085/ysten-business/live/SD-1500k-576P-bokesen/1.m3u8
NewTV搏击剧场,http://111.40.205.87/PLTV/88888888/224/3221225680/index.m3u8
NewTV明星大片FHD,http://117.148.187.37/PLTV/88888888/224/3221226751/index.m3u8
NewTV明星大片HD,http://121.31.30.90:8085/ysten-business/live/mingxingdp/1.m3u8
NewTV海外剧场,http://121.31.30.90:8085/ysten-business/live/xiqumd/1.m3u8
NewTV潮妈辣婆,http://117.148.187.37/PLTV/88888888/224/3221226666/index.m3u8
NewTV爱情喜剧,http://121.31.30.90:8085/ysten-business/live/aiqingxj/1.m3u8
NewTV精品体育HD,http://121.31.30.90:8085/ysten-business/live/jtiyu/1.m3u8
NewTV精品大剧HD,http://121.31.30.90:8085/ysten-business/live/jdaju/1.m3u8
NewTV精品电影-1080P,http://183.207.249.14/PLTV/3/224/3221225567/index.m3u8
NewTV精品电影HD,http://121.31.30.90:8085/ysten-business/live/jdianying/1.m3u8
NewTV精品记录,http://111.40.205.87/PLTV/88888888/224/3221225672/index.m3u8
NewTV精品记录HHD,http://121.31.30.90:8085/ysten-business/live/jingpinjl/1.m3u8
NewTV超级电影,http://112.50.243.12/PLTV/88888888/224/3221225804/index.m3u8
NewTV金牌综艺HD,http://121.31.30.90:8085/ysten-business/live/saishijx/1.m3u8
NTD TV,https://live.ntdimg.com/aplive200/playlist.m3u8
Phim TQ (Anh hùng x? ?iêu),http://aldirect.hls.huya.com/huyalive/29359996-2689607114-11551774593718943744-2847687530-10057-A-1525492553-1_1200.m3u8
Phim TQ (Bao thanh thiên),http://aldirect.hls.huya.com/huyalive/30765679-2534694464-10886429828232249344-2789253856-10057-A-0-1_1200.m3u8
Phim TQ (C? b?c qu?c gia),http://aldirect.hls.huya.com/huyalive/29106097-2689446042-11551082794746642432-2789253870-10057-A-0-1_1200.m3u8
Phim TQ (Disney),http://aldirect.hls.huya.com/huyalive/29106097-2689406818-11550914328949424128-2789274560-10057-A-1525417691-1_1200.m3u8
Phim TQ (Dragon Gate Escort),http://aldirect.hls.huya.com/huyalive/29106097-2689454638-11551119714285518848-2847687516-10057-A-0-1_1200.m3u8
Phim TQ (L?u ??c Hòa),http://aldirect.hls.huya.com/huyalive/94525224-2467341872-10597152648291418112-2789274550-10057-A-0-1_1200.m3u8
Phim TQ (Thám t? Di Renjie),http://aldirect.hls.huya.com/huyalive/29106097-2689283558-11550384931280519168-2789274528-10057-A-1525418694-1_1200.m3u8
Phim TQ (T?c ?? và ni?m ?am mê),http://aldirect.hls.huya.com/huyalive/29169025-2686219962-11537226886652362752-2710080226-10057-A-0-1_1200.m3u8
Phim TQ (Yitian Shoulong),http://aldirect.hls.huya.com/huyalive/30765679-2523417175-10837994240789708800-2789253884-10057-A-0-1_1200.m3u8
Phim TQ（R?ng??ngr?ngs?tJiXiaolan ）,http://aldirect.hls.huya.com/huyalive/94525224-2468571348-10602433207502635008-2789253864-10057-A-0-1_1200.m3u8
SDETV,http://223.110.245.149/ott.js.chinamobile.com/PLTV/3/224/3221227019/index.m3u8
SET News,http://60.199.188.65/HLS/WG_ETTV-N/02.m3u8
Star Movies HD (Middle East),http://livecdnh1.tvanywhere.ae/hls/star_movies/03.m3u8
Star Movies HD (Middle East),http://livecdnh1.tvanywhere.ae/hls/star_movies/04.m3u8
Star Movies HD (Middle East),http://livecdnh1.tvanywhere.ae:80/hls/star_movies/05.m3u8
Star World HD (Middle East),http://livecdnh1.tvanywhere.ae/hls/star_world/03.m3u8
Star World HD (Middle East),http://livecdnh1.tvanywhere.ae/hls/star_world/04.m3u8
Star World HD (Middle East),http://livecdnh1.tvanywhere.ae:80/hls/star_world/05.m3u8
TDM HD Macau,http://live4.tdm.com.mo:80/ch6/_definst_/hd_ch6.live/playlist.m3u8
TDM Info. Macau,http://live4.tdm.com.mo:80/ch5/_definst_/info_ch5.live/playlist.m3u8
TDM Macau,http://live4.tdm.com.mo:80/ch1/_definst_/ch1.live/playlist.m3u8
TDM Macau Satelite,http://live4.tdm.com.mo:80/ch3/_definst_/ch3.live/playlist.m3u8
TDM Sports Macau,http://live4.tdm.com.mo:80/ch4/_definst_/sport_ch4.live/playlist.m3u8
Toon Max TV,http://210.210.155.35/qwr9ew/s/s50/index2.m3u8
TVBS News,http://60.199.188.65/HLS/WG_TVBS-N/02.m3u8
TVB无线翡翠台,http://tvbilive17-i.akamaihd.net/hls/live/624328/CJMandarin5/CJMandarin5-04.m3u8
TVB明珠台,http://116.199.5.51:8114/00000000/hls/index.m3u8?Fsv_chan_hls_se_idx=12&amp;FvSeid=1&amp;Fsv_ctype=LIVES&amp;Fsv_otype=1&amp;Provider_id=&amp;Pcontent_id=.m3u8
TVB翡-翠-台,http://116.199.5.51:8114/00000000/2e368e04c76446bc9d30ca7a9f934dae/index.m3u8?Fsv_cid=1034&amp;Fsv_chan_hls_se_idx=30&amp;Fsv_ctype=LIVES&amp;version=9&amp;Fsv_rate_id=1&amp;Fsv_otype=1&amp;FvSeid=5abd1660af1babb4&amp;Pcontent_id=7f88be5fb6fd426494f6aa240f1dc7a9&amp;Provider_id=00000000&amp;Fsv_filetype=1&amp;Fsv_ShiftEnable=0&amp;Fsv_SV_PARAM1=0&amp;Fsv_ShiftTsp=240&amp;Fsv_CMSID=00000000&amp;AuthInfo=P2ZSH2gNMZ8aiVfV%2BjCYczoGsAYoDo4KY5I3eHfJhGTKdSzgLwCHoSet9it9fXrMLwehJxh9gmO%2F%0AOFrWyxI%2BtteLTJnZKT7Lg8BRYQNXMQU%3D%0A
TVB翡翠台,http://116.199.5.51:8114/00000000/hls/index.m3u8?Fsv_chan_hls_se_idx=188&amp;FvSeid=1&amp;Fsv_ctype=LIVES&amp;Fsv_otype=1&amp;Provider_id=&amp;Pcontent_id=.m3u8
TVS2,http://223.110.245.153/ott.js.chinamobile.com/PLTV/3/224/3221227005/index.m3u8
XMTV 1,http://cstvpull.live.wscdns.com/live/xiamen1.flv
XMTV 2,http://cstvpull.live.wscdns.com/live/xiamen2.flv
XMTV 3,http://cstvpull.live.wscdns.com/live/xiamen3.flv
XMTV Star,http://cstvpull.live.wscdns.com/live/xiamen4.flv
Xuzhou TV 1 Shanghai,http://223.110.245.165/ott.js.chinamobile.com/PLTV/3/224/3221225945/index.m3u8
Xuzhou TV 2 Shanghai,http://223.110.245.167/ott.js.chinamobile.com/PLTV/3/224/3221225947/index.m3u8
【剧】天龙八部,http://aldirect.hls.huya.com/huyalive/30765679-2523417506-10837995662423883776-2777071322-10057-A-0-1_1200.m3u8
【剧】封神榜,http://aldirect.hls.huya.com/huyalive/30765679-2523427569-10838038882679783424-2789253886-10057-A-0-1_1200.m3u8
【剧】情深深雨濛濛,http://al.hls.huya.com/huyalive/94525224-2583571812-11096356439407460352-2847687552-10057-A-0-1_1200.m3u8
【剧】还珠格格,http://tx.hls.huya.com/huyalive/30765679-2523417093-10837993888602390528-2789274530-10057-A-0-1_1200.m3u8
【怀念金庸】笑傲江湖-霍建华陈乔恩版,https://aldirect.hls.huya.com/huyalive/29359996-2689640740-11551919016289239040-2847699140-10057-A-0-1_1200.m3u8
七彩戏剧,http://183.207.249.9/PLTV/2/224/3221226039/1.m3u8
万州三峡移民,http://123.146.162.24:8013/tslslive/PU2vzMI/hls/live_sd.m3u8
万州影视,http://123.146.162.24:8013/tslslive/vWlnEzU/hls/live_sd.m3u8
万盛,http://qxlmlive.cbg.cn:1935/app_2/ls_40.stream/chunklist.m3u8
万盛新闻综合,http://qxlmlive.cbg.cn:1935/app_2/ls_40.stream/playlist.m3u8
万载综合频道,http://jxwz.chinashadt.com:2036/live/tv1.stream/playlist.m3u8
三亚新闻综合,http://hnsy.chinashadt.com:1935/live/syzb.stream/playlist.m3u8
东昌导视频道,http://sddc.chinashadt.com:1936/live/gonggong.stream/playlist.m3u8
东营公共频道,http://stream.hhek.cn/ggpd/sd/live.m3u8
东营图文频道,http://stream.hhek.cn/twpd/sd/live.m3u8
东营科教频道,http://stream.hhek.cn/dyjy/sd/live.m3u8
东营综合频道,http://stream.hhek.cn/xwzh/sd/live.m3u8
东阳影视生活,http://stream.dybtv.com/yssh/GQ/live.m3u8
东阳新闻综合,http://stream.dybtv.com/xwzh/GQ/live.m3u8
两对夫妇的情事,https://156zy.suyunbo.tv/2018/07/21/ERc1jhgnYvZXt23Q/playlist.m3u8
丧尸电影,http://tx.hls.huya.com/huyalive/29106097-2689286606-11550398022340837376-2789274544-10057-A-0-1.m3u8
个旧综合,http://221.3.215.44:9099/gjtv/gjtv.m3u8
中国教育1,http://121.31.30.90:8085/ysten-business/live/jiaoyutv/1.m3u8
中国教育1,http://121.31.30.90:8085/ysten-business/live/jiaoyutv/yst.m3u8
中国气象,http://hls.weathertv.cn/tslslive/qCFIfHB/hls/live_sd.m3u8
中国气象频道,http://223.110.245.157/ott.js.chinamobile.com/PLTV/3/224/3221227438/index.m3u8
中山公共,http://dslive.grtn.cn/zszh/sd/live.m3u8
丰都文化旅游,http://125.62.25.201:1936/output0.m3u8
临朐先锋频道,http://sdlqx.chinashadt.com:2036/live/lqxf.stream/playlist.m3u8
临朐新闻频道,http://sdlqx.chinashadt.com:2036/live/lqxw.stream/playlist.m3u8
临朐生活频道,http://sdlqx.chinashadt.com:2036/live/lqsh.stream/playlist.m3u8
临漳公共频道,http://hblz.chinashadt.com:1538/live/di3.stream/playlist.m3u8
临漳百姓频道,http://hblz.chinashadt.com:1538/live/di4.stream/playlist.m3u8
乌克兰VOTV,http://hls.cdn.ua/vo.org.ua_live/_definst_/online-ru-hotbird-high/chunklist.m3u8
乌海综合频道,http://1.31.80.38:180/livestream3/playlist.m3u8
乐山公共频道,http://file.mb.leshantv.net:9001/vms/videos/nmip-media/channellive/channel2/playlist.m3u8
乐山新闻综合,http://file.mb.leshantv.net:9001/vms/videos/nmip-media/channellive/channel1/playlist.m3u8
乐清新闻频道,http://33809.hlsplay.aodianyun.com/guangdianyun_33809/tv_channel_170.m3u8
乐清生活频道,http://33809.hlsplay.aodianyun.com/guangdianyun_33809/tv_channel_171.m3u8
九寨沟新闻综合,http://111.231.194.231:85/live/xwzh.m3u8
九寨沟新闻综合,http://111.231.194.231:85/live/xwzh_500k.m3u8
九寨沟旅游资讯,http://111.231.194.231:85/live/lyzx.m3u8
九寨沟旅游资讯,http://111.231.194.231:85/live/lyzx_500k.m3u8
北京影视,http://ivi.bupt.edu.cn/hls/btv4.m3u8
北京文艺,http://ivi.bupt.edu.cn/hls/btv2.m3u8
北京文艺HD,http://ivi.bupt.edu.cn/hls/btv2hd.m3u8
北京新闻,http://ivi.bupt.edu.cn/hls/btv9.m3u8
北京生活,http://ivi.bupt.edu.cn/hls/btv7.m3u8
北京科教,http://ivi.bupt.edu.cn/hls/btv3.m3u8
北京纪实,http://112.50.243.8/PLTV/88888888/224/3221225944/3.m3u8
北京纪实,http://ivi.bupt.edu.cn/hls/btv11hd.m3u8
北京财经,http://ivi.bupt.edu.cn/hls/btv5.m3u8
北京青年,http://ivi.bupt.edu.cn/hls/btv8.m3u8
